2016-11-01 22:44:38.017 -0400	START		Running Read4.script
2016-11-01 22:44:38.166 -0400	Log		10	7	on_read4	Read4.script
2016-11-01 22:44:38.186 -0400	Log		10	9	on_read4	Read4.script
2016-11-01 22:44:38.225 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.251 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.283 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.305 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.323 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.352 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.384 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.418 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.455 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.553 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.604 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.655 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.668 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.702 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.752 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.788 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.821 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.852 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.904 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.934 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:38.968 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.002 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.039 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.086 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.136 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.187 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.236 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.288 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.320 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.354 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.388 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.417 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.438 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.468 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.500 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.535 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.588 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.622 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.635 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.689 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.702 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.737 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.770 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.802 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.836 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.887 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.917 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.939 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:39.969 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:40.005 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:40.039 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:40.089 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:40.102 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:40.155 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:40.216 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:40.237 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:40.268 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:40.302 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:40.336 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:40.366 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:40.388 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:40.418 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:40.451 -0400	Log		Prefix	18	on_read4	Read4.script
2016-11-01 22:44:40.519 -0400	Log		Prefix	18	on_read4	Read4.script
